fruit_gain_g,mean,median,std,skew,n
2173.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2173.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3874.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3874.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3874.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5667.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5667.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5667.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1920.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1920.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1920.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3740.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3740.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3740.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2173.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2173.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2173.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2888.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2888.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2888.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
4917.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
4917.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
4917.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2497.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2497.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2497.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7356.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7356.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7356.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7952.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7952.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7952.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6503.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6503.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6503.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
10040.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
10040.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
10040.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1265.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1265.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1265.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1403.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
